,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2015-04-01,237168.98678407993,409270.6126974677,176351.49919708178,275989.04469386605,298295.14603302855,162041.2598688492,126500.99490739999,338305.59586492856,197258.95340793938,271720.61627686623,278697.23198104586,162723.08265681184,472671.7804508663,204265.1836926694,505148.0084148149,226386.15005939352,234683.41845015934,149798.88415703006,219524.16930528707,196153.92131797588,164635.56691879002,273852.058796352,159733.14873790878,151103.08215430973,159398.17081836658,232052.86426025318,147525.90017903937,255375.67404807694,168178.253641317,231237.95871745446,270493.26441766793,187094.6078391366,133183.06643082178,161303.70267761103,124314.63810193377,119881.28797411262,123043.38229617239,106947.89984751155,182809.63213328077,216946.92372448524,239884.4028071696,112020.22244292963,131777.74824127767,125837.11762715607,234993.4536333737,228571.1517146663,119576.09356051074,171449.6369560456,140682.60867352496,134769.3121012266,121305.84612698985
2015-05-01,237667.18429938052,411448.2081025794,177585.31021019001,276813.950997404,299061.7207997939,163123.6905048032,127604.29211740696,339644.75614973303,198630.28128303154,273746.6668168448,281465.6896822241,163479.23345159795,473925.85269738943,205976.563937126,506931.3923451567,227494.36148330208,236290.6082301333,150674.10627599654,221049.56951237467,197305.2556336009,165556.60169595366,274675.95403676626,160331.81962424598,151916.0822322195,160029.8346604868,232937.17237538428,148407.79356279256,257200.33495314696,168784.68357025558,231904.78859349704,271374.36722095445,187944.27298338854,133812.14797457642,162083.23757309362,124714.9130354956,120905.14528491996,123568.1866686017,107484.12075747788,184184.8021797539,218783.87930582484,240405.66581319852,112649.55611456586,132476.74041244353,126376.60584492428,235561.73690733188,229787.03298498623,120015.05230979009,172250.17033715243,141453.7013670186,135494.87841193567,121994.62372947873
2015-06-01,238137.18564177226,413679.79133815365,178850.38225582158,277718.0783886239,299597.1431232416,164201.89248741893,128584.95453502978,340762.07345042244,199996.12269903265,275671.28665573796,284136.335831857,164099.51425294392,476154.7969315482,208102.0656726366,508888.06727807486,228591.11369290974,238020.39410736714,151552.5072262336,222603.91436705412,198261.09662687444,166292.07593415797,275244.16154982836,160865.88316057416,152712.77017414098,160663.1290368665,233788.33715835563,149322.32558907729,259130.75866780698,169048.88462587007,232465.96170720158,272312.67486979853,188964.67159948449,134339.06692800962,162752.2585035629,125124.68171553861,121799.52565961395,124155.78777932009,107969.34082324723,185462.72100530542,220388.99632614673,240614.43441128,113241.7860699251,133122.51159408267,126863.00976270116,236243.70120112295,230917.11778095717,120264.54140629277,173136.17250728954,142219.43560703832,136068.55766779077,122657.49812679955
2015-07-01,238746.90464429368,415438.2711102045,180292.7987205709,278843.6041028188,300362.6842169285,165322.93404131263,129412.2684364008,342077.10173499334,201435.91285531918,277708.24598178285,286946.5573441478,164762.8669906133,479230.4670204436,210302.96577751776,511525.2656611024,229702.38997187986,239966.73606713538,152519.26266096442,224027.49496751104,199094.06662928822,166830.15744523474,275855.31589174643,161501.72192522621,153534.19495393452,161334.7467546451,234559.89649024338,150290.72764940056,261328.42225659205,169268.8230664954,233346.6850052333,273367.2071808746,190073.0501149502,134696.6047815164,163260.0387303126,125614.33774863636,122739.08811288064,124684.78658326679,108383.2720224926,186709.1523210054,221555.8716009292,240941.31354680285,113748.60511404411,133835.33091633522,127353.07814480225,237193.03194824237,232386.8999358012,120509.7300166269,173839.72310340242,142893.46622947956,136472.3566457663,123345.72004888492
2015-08-01,239494.72292386284,416616.7751596412,181819.8404346267,280193.7031061787,301336.5858763499,166492.47174782248,130179.6440288528,343807.47198651225,202914.02442387084,279779.7930304661,289919.6489832632,165355.01826406037,482778.77191000455,212165.5470250695,514618.5810156362,231000.7644655185,242231.46163802725,153522.325801397,225472.16619998615,199920.6745663382,167103.38057365987,276442.1116582414,162232.23037454823,154339.97267233883,162032.53864626653,235111.85630787048,151197.79975158468,263857.0971771874,169531.1316022483,234472.3949200419,274554.5150522982,191093.12916127604,135028.36719587512,163718.9049238329,126302.7016825048,123711.2848730071,125259.48206433082,108785.91307768354,187903.43297092096,222533.02542386937,241274.51420230945,114327.61644826621,134619.03797518674,128010.1109518583,238438.1781397676,234022.48038761978,120766.02806851205,174669.6882344537,143702.30576470486,137054.05873460302,124070.30207378096
2015-09-01,240353.32199712735,417624.79595490725,183480.97604418566,281979.23986825114,302754.1758825045,167685.00339411988,130943.2674993329,346039.1060399076,204573.28653567235,282158.1634941593,293050.41563351784,166042.35343215807,486785.79543864616,213794.9170892995,518747.04468615545,232378.927225907,244539.08779831207,154584.94280184052,226956.388624712,200876.26959919647,167597.0264880885,277208.43449163035,162947.45303165927,155141.00161263556,162787.86580247065,235660.98639406788,152141.99684906978,266625.25983237923,170011.92284024254,235838.26887174798,276391.96463502647,192189.16511104032,135320.65176279334,164152.9658263333,127024.68001875211,124787.94711892014,125722.51903829747,109361.64088357905,189173.05780131734,223278.46532947547,241712.76003015964,114873.3545236701,135433.94069719306,128740.77211190568,239627.70695762712,235705.07951245143,121251.55088030908,175578.42228657668,144497.33234522797,137650.19168929473,124752.31797629646
2015-10-01,241275.6981828157,418867.35796454124,185216.78298420875,283910.330979434,304433.96678755194,168886.60184015776,131731.45639599007,348337.98574701976,206275.12508399878,284757.1543649688,295995.08037424897,166998.686929611,490752.35695999564,215242.90141919136,522900.7107078017,233786.87636182815,246759.7065383674,155602.95025072145,228451.68018459235,201935.97900278596,168391.45821964892,278053.9397418641,163487.2535182922,156050.53860124422,163603.99237706207,236176.73307812377,153146.26001759578,269782.2964480911,170502.3947397495,237214.4921498949,277823.6422526745,193361.1468088732,135728.68099863923,164796.78598544572,127876.39321544631,125618.71898265333,126171.28009126977,110179.22626397084,190388.0730651544,224164.78387927,242138.80209230454,115421.42599778339,136222.37377104186,129562.58038019296,240525.17727765848,236968.86932796318,121576.75099736014,176597.46915445873,145375.66535926587,138354.08751936263,125389.3104684844
2015-11-01,242069.82785522914,419904.41391490056,186890.4900501157,285488.37434249214,305908.61893529136,169944.77720432912,132383.10364943396,350407.7339703433,208001.64235440767,287658.306442006,298838.11556422274,167909.2408527294,494626.78392817057,216969.97188536348,525950.8838883719,234926.4917775608,248742.09919016747,156512.04877441676,229860.31959589935,203020.46740680467,169193.67372960402,279046.23005756387,163760.1830720489,156913.3005375079,164311.11177812595,236219.2426365548,154089.4745241674,272916.5241270692,170697.20132698937,238747.98794145638,278915.9573294187,194385.42899948204,136108.36403475932,165462.43138726326,128522.29363349,125897.6168468198,126408.98438435805,110819.56950684632,191315.5671579897,224837.1957889962,242554.27224293808,115777.45600054237,136815.03456670474,130181.89958683787,241046.3772214096,237832.96442643227,121575.7450133189,177286.34108357443,146033.62055061563,138993.12241730755,125775.02767013355
2015-12-01,242873.2778494257,420850.3268175221,188444.4244952982,286767.2806050813,307176.4086766832,171042.23872645156,133084.98483827952,352570.8603053119,209623.4798004944,290886.5093931093,301611.5620045928,168792.78078972513,497590.7735129573,218493.8164125042,527358.2312790502,235948.81301508457,250778.0072885391,157426.90722431766,231204.59406100676,204307.2635948337,170289.38306767438,280167.09980055323,164123.0427320757,157842.05106413874,165119.3441839141,236214.42564554318,155084.52292994794,276364.06753042707,170870.42567558333,240306.04071017948,279374.4112897428,195200.193206229,136653.57305712998,166415.3107077377,129165.55034023522,125980.26613936125,126816.93215006549,111101.01692327413,192253.00662926072,225981.94949282313,242742.82346476716,116265.0441062266,137515.46703021106,130880.81518819155,241600.15963827338,238232.37150780842,121221.91629478608,178073.30685530245,146853.21638978182,139889.00424797807,126257.67325076139
2016-01-01,243759.2497956457,423984.1067857894,189876.78381868926,287672.2172699157,308099.7590620347,172217.44816657619,133983.7702052746,354869.5998653378,211614.84935489434,294423.6305818109,304464.7045958795,169641.76601999474,499451.8841292665,219993.04534809434,529019.7273714306,236772.7543340867,252967.22184746744,158439.22852934254,232494.11284906042,205821.407498303,171131.3516740323,281345.8790326812,164616.57933129018,158795.8846114994,166038.04380929112,236098.2818077037,156115.113096941,279685.69480448065,171033.85921332586,241880.8156410725,279592.8019033741,195726.44709506017,137264.9625151969,167411.40993733908,129864.28309073854,126213.02767490367,127299.84274918064,111325.12347254898,193634.95409645955,226692.60359620405,243016.5859757478,116813.21410837774,138316.68676819405,131482.01022502113,242626.07803649432,238602.35214953448,121157.13718496451,178862.24593143712,147704.31731273333,140902.72824845367,126907.43075492373
2016-02-01,244498.3132973816,429256.00882339966,191234.52136916135,288379.1770254922,308709.6907764456,173443.3582524594,134934.69460806702,356953.9229905761,213489.34554900284,297762.89591177995,307211.7315082335,170557.25792139166,501087.34052600473,221360.97434037598,531208.2008957261,237276.87784617042,254990.6793396113,159434.45219218006,233665.59406496256,207355.45131412082,171842.1142245926,282165.76131242485,165122.21748175254,159658.96036581742,166970.87574260074,235967.81800107987,157122.76812250316,282788.6077941397,171350.4009049825,243119.30843191207,279629.92553271446,196318.28063746984,137948.0168501425,168323.73210906654,130543.36320649175,126702.99271155494,127954.17370252514,111567.0415218118,195232.64046706317,227157.58274877424,243022.18629281598,117410.4006567023,139137.15795095343,132070.29261426136,243762.18789517414,239096.7563301298,121585.49418739452,179737.47993735434,148634.41497590035,141909.76663286684,127722.8981888491
2016-03-01,244829.03264722493,435244.6066604938,192482.58934295757,288699.1523126159,308889.14146094397,174347.3580699301,135594.7387650402,358469.91992544057,214953.03020240006,300503.4500658105,309902.391511945,171188.90639518117,502196.23706360423,222564.52278562702,534015.9396044404,237467.0453639544,256586.71738487692,160141.05379798263,234377.06972367552,208650.15825290585,171865.1763428326,282297.7485249169,165163.9397620212,160186.23951879158,167542.09962322866,235298.0062486887,157812.8718538882,285421.89409185946,171609.07344881503,244001.4830402841,279238.9137355152,196594.39787692172,138297.6912994832,168905.78224833225,130904.30958073639,126906.83982958338,128357.02159221128,111610.46025465631,196762.53490166817,226639.58483122964,243126.41554638636,117684.65656875649,139577.5617586995,132306.0919326381,244558.73577054648,239462.84158569342,122286.16569699791,180191.47297404901,149260.15237733244,142367.02721062265,128226.25543914885
2016-04-01,244855.31653062542,439769.4232662728,193804.58919370148,289270.9883709794,309224.9833189906,175207.51033549383,136268.90163669825,360046.7527614462,215834.91863867975,302899.36162982666,312763.29838619014,171771.2051128566,503211.98459356074,224009.9072998395,536055.1392735434,237848.54281407068,258140.18697609636,160867.62287692973,234827.94929931546,209864.89692869957,171953.29251021674,282253.3814203471,165156.64209639418,160619.0072659639,168006.14852637614,234903.19315893433,158403.21760983948,288126.43036001053,172077.41148436166,244842.04583698462,279385.4005681595,197093.4979235433,138648.38775044127,169537.8153379652,131088.2001170083,126977.36225131729,128838.31451376276,111418.5847377894,198129.80550756896,226045.13208285486,243050.7165726413,117888.14679911209,139848.74789569326,132436.13753816302,245433.03613062375,239532.703544333,122987.35801868183,180537.3770004257,149760.0073569081,142472.07922570556,128539.45207144534
2016-05-01,244885.25473656124,442770.9267291867,195112.82236628747,290148.3086879077,309809.0916723678,176037.5822244214,136997.5405477809,361799.61672979355,216588.8409727998,305199.6780556717,315579.5132223683,172339.9821804003,503884.680104723,225336.75069232774,537803.7145178459,238784.60371066898,259897.98977784495,161573.06204821402,235140.82343293913,210815.73724951004,172011.56045949462,282441.64648857526,165356.37393975313,161010.86935907046,168423.92886437304,235171.54583121385,158939.66587082602,291022.29719669005,172772.75452468346,245994.90294559055,279825.7208222451,197836.71287914168,138859.77897637486,170182.91933353772,131264.87551018654,127083.98501964628,129364.3947948396,111192.11651904038,199635.24614726205,225524.6617898493,243342.45567140527,118165.44927962589,140210.3038945559,132548.15423267943,246332.95285664688,239511.48481961884,123558.50263180838,180922.029140869,150158.2096480909,142335.04703581458,128741.43597492077
